Stock quote and option quote for AMZN on 4/10/26 07:31:41

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
233.65,Q,0,234.00,Q,234.10,P,900 x 500,"668,709",0,0,0

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,FastBeta
0,<empty>,32.59,<empty>,--,,258.60,165.285,"10,754,251,799",1.85

10 APR 26  (0)  100 (Weeklys)
,,Volume,Open.Int,Prob.OTM,Prob.ITM,Size,Delta,Impl Vol,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Prob.OTM,Prob.ITM,Size,Delta,Impl Vol,,
,,<empty>,97,77.37%,22.63%,<empty>,.36,34.83%,17.00, ,19.70, ,16 JUL 27,305,77.45, ,82.00, ,<empty>,0,22.88%,77.12%,<empty>,-.69,35.64%,,
,,<empty>,298,78.59%,21.41%,<empty>,.34,34.85%,15.80, ,18.85, ,16 JUL 27,310,82.00, ,86.00, ,<empty>,0,21.77%,78.23%,<empty>,-.71,35.97%,,
,,<empty>,31,79.73%,20.27%,<empty>,.33,34.93%,14.85, ,17.95, ,16 JUL 27,315,86.00, ,90.00, ,<empty>,0,20.60%,79.40%,<empty>,-.73,35.89%,,
,,<empty>,372,80.79%,19.21%,<empty>,.32,35.07%,14.25, ,16.95, ,16 JUL 27,320,89.50, ,94.00, ,<empty>,0,19.33%,80.67%,<empty>,-.75,35.40%,,
,,<empty>,227,82.00%,18.00%,<empty>,.30,34.68%,12.50, ,16.20, ,16 JUL 27,325,93.50, ,98.50, ,<empty>,0,18.30%,81.70%,<empty>,-.77,35.46%,,
,,<empty>,31,82.85%,17.15%,<empty>,.29,35.08%,12.05, ,15.70, ,16 JUL 27,330,98.50, ,102.50, ,<empty>,70,17.43%,82.57%,<empty>,-.78,35.79%,,
,,<empty>,456,83.85%,16.15%,<empty>,.28,34.96%,11.10, ,14.85, ,16 JUL 27,335,103.00, ,107.00, ,<empty>,0,16.60%,83.40%,<empty>,-.79,36.07%,,
,,<empty>,66,84.93%,15.07%,<empty>,.26,34.55%,10.50, ,13.25, ,16 JUL 27,340,107.00, ,111.50, ,<empty>,0,15.63%,84.37%,<empty>,-.81,35.89%,,
,,<empty>,182,85.61%,14.39%,<empty>,.25,34.97%,9.80, ,13.25, ,16 JUL 27,345,111.90, ,116.00, ,<empty>,3,14.98%,85.02%,<empty>,-.82,36.37%,,
,,<empty>,701,86.32%,13.68%,<empty>,.24,35.20%,10.15, ,11.95, ,16 JUL 27,350,116.50, ,120.50, ,<empty>,0,14.25%,85.75%,<empty>,-.83,36.55%,,
,,<empty>,863,88.04%,11.96%,<empty>,.22,34.70%,7.85,N,11.00,N,16 JUL 27,360,123.00,N,132.00,N,<empty>,0,12.74%,87.26%,<empty>,-.86,36.51%,,

17 DEC 27  (616)  100
,,Volume,Open.Int,Prob.OTM,Prob.ITM,Size,Delta,Impl Vol,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Prob.OTM,Prob.ITM,Size,Delta,Impl Vol,,
,,<empty>,367,8.97%,91.03%,<empty>,.98,49.73%,154.00, ,157.80, ,17 DEC 27,85,1.40, ,1.90, ,<empty>,"1,809",91.22%,8.78%,<empty>,-.02,49.44%,,
,,<empty>,398,10.79%,89.21%,<empty>,.97,50.16%,149.50, ,154.00, ,17 DEC 27,90,1.45, ,2.19, ,<empty>,196,90.72%,9.28%,<empty>,-.03,47.97%,,
,,<empty>,320,9.59%,90.41%,<empty>,.97,46.25%,145.00, ,148.50, ,17 DEC 27,95,1.76, ,2.54, ,<empty>,301,89.68%,10.32%,<empty>,-.03,47.28%,,
,,<empty>,"3,443",12.85%,87.15%,<empty>,.96,48.53%,141.00, ,145.20, ,17 DEC 27,100,2.11, ,2.69, ,<empty>,669,88.97%,11.03%,<empty>,-.03,46.12%,,
,,<empty>,194,12.27%,87.73%,<empty>,.96,45.64%,136.50, ,140.00, ,17 DEC 27,105,2.42, ,3.20, ,<empty>,164,87.81%,12.19%,<empty>,-.04,45.55%,,
,,<empty>,239,13.39%,86.61%,<empty>,.95,44.98%,132.00, ,135.95, ,17 DEC 27,110,2.82, ,3.55, ,<empty>,487,86.82%,13.18%,<empty>,-.05,44.72%,,
,,<empty>,229,14.97%,85.03%,<empty>,.95,44.82%,128.00, ,131.80, ,17 DEC 27,115,3.30, ,4.25, ,<empty>,978,85.31%,14.69%,<empty>,-.05,44.49%,,
,,<empty>,696,16.26%,83.74%,<empty>,.94,44.27%,124.00, ,127.50, ,17 DEC 27,120,4.10, ,4.75, ,<empty>,"6,528",83.77%,16.23%,<empty>,-.06,44.24%,,
,,<empty>,288,17.87%,82.13%,<empty>,.93,44.05%,119.50, ,124.05, ,17 DEC 27,125,4.45, ,5.55, ,<empty>,684,82.49%,17.51%,<empty>,-.07,43.64%,,
,,<empty>,208,18.76%,81.24%,<empty>,.93,42.98%,115.50, ,119.50, ,17 DEC 27,130,4.15, ,6.30, ,<empty>,"1,006",82.03%,17.97%,<empty>,-.07,42.12%,,
,,<empty>,219,20.08%,79.92%,<empty>,.92,42.38%,111.50, ,115.40, ,17 DEC 27,135,6.00, ,7.35, ,<empty>,"4,532",79.10%,20.90%,<empty>,-.09,43.28%,,
,,<empty>,355,22.04%,77.96%,<empty>,.91,42.44%,108.00, ,111.55, ,17 DEC 27,140,6.60, ,8.00, ,<empty>,"9,330",77.94%,22.06%,<empty>,-.10,42.47%,,
,,<empty>,211,23.70%,76.30%,<empty>,.90,42.15%,104.00, ,108.00, ,17 DEC 27,145,6.70, ,9.00, ,<empty>,"1,025",76.93%,23.07%,<empty>,-.10,41.46%,,
,,<empty>,846,24.92%,75.08%,<empty>,.89,41.35%,100.00, ,104.00, ,17 DEC 27,150,8.45, ,9.45, ,<empty>,"4,234",75.06%,24.94%,<empty>,-.12,41.37%,,
,,<empty>,340,26.86%,73.14%,<empty>,.88,41.32%,96.50, ,100.50, ,17 DEC 27,155,9.35, ,11.20, ,<empty>,"1,192",72.97%,27.03%,<empty>,-.13,41.50%,,
,,<empty>,777,28.00%,72.00%,<empty>,.87,40.39%,93.00, ,96.00, ,17 DEC 27,160,10.55, ,11.15, ,<empty>,"2,398",72.03%,27.97%,<empty>,-.14,40.35%,,
,,<empty>,525,30.34%,69.66%,<empty>,.85,40.75%,89.50, ,93.35, ,17 DEC 27,165,10.90, ,13.70, ,<empty>,795,69.96%,30.04%,<empty>,-.15,40.42%,,
,,<empty>,802,32.10%,67.90%,<empty>,.84,40.48%,86.00, ,90.00, ,17 DEC 27,170,13.00, ,15.10, ,<empty>,"4,225",67.66%,32.34%,<empty>,-.17,40.76%,,
,,<empty>,544,33.98%,66.02%,<empty>,.83,40.34%,82.50, ,87.00, ,17 DEC 27,175,13.90, ,16.40, ,<empty>,"3,310",66.21%,33.79%,<empty>,-.18,40.12%,,
,,<empty>,"1,235",35.77%,64.23%,<empty>,.81,40.10%,79.50, ,83.50, ,17 DEC 27,180,15.45, ,17.15, ,<empty>,"4,702",64.75%,35.25%,<empty>,-.19,39.48%,,
,,<empty>,791,37.79%,62.21%,<empty>,.80,40.15%,76.50, ,80.65, ,17 DEC 27,185,17.10, ,19.55, ,<empty>,"5,479",62.50%,37.50%,<empty>,-.21,39.78%,,
,,<empty>,907,39.36%,60.64%,<empty>,.78,39.64%,73.00, ,77.50, ,17 DEC 27,190,19.05, ,20.75, ,<empty>,"3,735",60.78%,39.22%,<empty>,-.22,39.46%,,
,,<empty>,427,41.02%,58.98%,<empty>,.77,39.24%,70.00, ,74.15, ,17 DEC 27,195,20.50, ,22.35, ,<empty>,"1,478",59.15%,40.85%,<empty>,-.24,39.00%,,
,,<empty>,"5,736",42.98%,57.02%,<empty>,.75,39.26%,67.50, ,71.25, ,17 DEC 27,200,22.70, ,24.05, ,<empty>,"4,412",57.27%,42.73%,<empty>,-.26,38.90%,,
,,<empty>,947,44.96%,55.04%,<empty>,.74,39.37%,65.55, ,68.15, ,17 DEC 27,205,24.35, ,27.50, ,<empty>,"1,120",55.08%,44.92%,<empty>,-.27,39.32%,,
,,<empty>,"1,621",46.70%,53.30%,<empty>,.72,39.16%,62.35, ,65.85, ,17 DEC 27,210,26.80, ,29.25, ,<empty>,"1,660",53.29%,46.71%,<empty>,-.29,39.18%,,
,,<empty>,"1,164",48.38%,51.62%,<empty>,.71,38.86%,59.75, ,62.90, ,17 DEC 27,215,28.85, ,31.20, ,<empty>,724,51.62%,48.38%,<empty>,-.31,38.86%,,
,,<empty>,"4,035",49.91%,50.09%,<empty>,.69,38.30%,57.20, ,59.50, ,17 DEC 27,220,30.40, ,33.40, ,<empty>,"3,707",50.07%,49.93%,<empty>,-.33,38.35%,,
,,<empty>,"3,829",51.94%,48.06%,<empty>,.68,38.79%,55.00, ,58.15, ,17 DEC 27,225,32.75, ,35.75, ,<empty>,461,48.34%,51.66%,<empty>,-.34,38.21%,,
,,<empty>,"1,747",53.73%,46.27%,<empty>,.66,38.92%,53.00, ,56.00, ,17 DEC 27,230,35.20, ,38.20, ,<empty>,"1,359",46.63%,53.37%,<empty>,-.36,38.08%,,
,,<empty>,"1,037",54.92%,45.08%,<empty>,.64,37.62%,49.80, ,52.00, ,17 DEC 27,235,38.35, ,40.75, ,<empty>,589,44.85%,55.15%,<empty>,-.38,38.23%,,
,,<empty>,"1,250",56.86%,43.14%,<empty>,.63,38.34%,48.05, ,51.25, ,17 DEC 27,240,40.55, ,43.35, ,<empty>,"1,797",43.29%,56.71%,<empty>,-.40,37.90%,,
,,<empty>,950,58.28%,41.72%,<empty>,.61,37.64%,45.00, ,48.70, ,17 DEC 27,245,43.55, ,45.65, ,<empty>,457,41.70%,58.30%,<empty>,-.42,37.72%,,
,,<empty>,"5,989",59.91%,40.09%,<empty>,.59,37.75%,44.15, ,45.95, ,17 DEC 27,250,46.45, ,48.45, ,<empty>,987,40.12%,59.88%,<empty>,-.44,37.64%,,
,,<empty>,777,61.34%,38.66%,<empty>,.58,37.15%,41.00, ,44.00, ,17 DEC 27,255,49.00, ,51.25, ,<empty>,443,38.62%,61.38%,<empty>,-.45,37.34%,,
,,<empty>,"3,029",62.95%,37.05%,<empty>,.56,37.64%,40.55, ,42.05, ,17 DEC 27,260,51.50, ,55.00, ,<empty>,"1,423",37.10%,62.90%,<empty>,-.47,37.35%,,
,,<empty>,517,64.38%,35.62%,<empty>,.55,37.39%,38.20, ,40.40, ,17 DEC 27,265,54.80, ,57.55, ,<empty>,267,35.65%,64.35%,<empty>,-.49,37.12%,,
,,<empty>,"1,135",65.77%,34.23%,<empty>,.53,36.86%,35.55, ,38.50, ,17 DEC 27,270,58.00, ,60.70, ,<empty>,"1,221",34.22%,65.78%,<empty>,-.51,37.04%,,
,,<empty>,"1,075",67.17%,32.83%,<empty>,.51,36.97%,34.15, ,37.00, ,17 DEC 27,275,61.15, ,64.25, ,<empty>,143,32.83%,67.17%,<empty>,-.53,37.04%,,
,,<empty>,988,68.51%,31.49%,<empty>,.50,37.06%,33.05, ,35.30, ,17 DEC 27,280,64.50, ,67.25, ,<empty>,916,31.49%,68.51%,<empty>,-.55,36.82%,,
,,<empty>,654,69.79%,30.21%,<empty>,.49,37.38%,31.75, ,34.50, ,17 DEC 27,285,68.00, ,70.70, ,<empty>,321,30.18%,69.82%,<empty>,-.57,36.79%,,
,,<empty>,"1,923",71.03%,28.97%,<empty>,.47,37.35%,30.40, ,33.00, ,17 DEC 27,290,71.50, ,73.95, ,<empty>,"1,319",28.92%,71.08%,<empty>,-.59,36.61%,,
,,<empty>,379,72.28%,27.72%,<empty>,.45,36.78%,27.75, ,31.60, ,17 DEC 27,295,75.05, ,78.50, ,<empty>,11,27.74%,72.26%,<empty>,-.60,36.97%,,
,,<empty>,"5,164",73.44%,26.56%,<empty>,.44,36.86%,28.00, ,29.00, ,17 DEC 27,300,79.00, ,82.00, ,<empty>,330,26.58%,73.42%,<empty>,-.62,36.98%,,
,,<empty>,303,74.48%,25.52%,<empty>,.43,37.40%,26.90, ,28.95, ,17 DEC 27,305,81.10, ,85.50, ,<empty>,174,25.31%,74.69%,<empty>,-.64,36.07%,,
,,<empty>,"1,211",75.66%,24.34%,<empty>,.41,36.74%,23.85, ,28.10, ,17 DEC 27,310,85.00, ,89.40, ,<empty>,30,24.22%,75.78%,<empty>,-.66,36.11%,,
,,<empty>,"1,168",76.75%,23.25%,<empty>,.40,36.48%,22.70, ,26.40, ,17 DEC 27,315,89.50, ,93.50, ,<empty>,"1,028",23.25%,76.75%,<empty>,-.67,36.48%,,
,,<empty>,"3,655",77.79%,22.21%,<empty>,.38,36.32%,21.60, ,25.00, ,17 DEC 27,320,93.00, ,97.50, ,<empty>,318,22.19%,77.81%,<empty>,-.69,36.25%,,
,,<empty>,"1,447",78.80%,21.20%,<empty>,.37,36.17%,20.55, ,23.65, ,17 DEC 27,325,96.50, ,101.50, ,<empty>,25,21.14%,78.86%,<empty>,-.71,35.94%,,
,,<empty>,"1,756",79.65%,20.35%,<empty>,.36,36.45%,20.30, ,22.60, ,17 DEC 27,330,101.00, ,105.50, ,<empty>,24,20.25%,79.75%,<empty>,-.72,36.09%,,
,,<empty>,"1,896",81.38%,18.62%,<empty>,.34,36.46%,19.00, ,20.25, ,17 DEC 27,340,109.00, ,114.00, ,<empty>,34,18.46%,81.54%,<empty>,-.76,35.95%,,
,,<empty>,"4,772",83.20%,16.80%,<empty>,.31,35.80%,16.00, ,18.50, ,17 DEC 27,350,118.50, ,122.50, ,<empty>,72,17.03%,82.97%,<empty>,-.78,36.48%,,
,,<empty>,477,84.66%,15.34%,<empty>,.29,35.85%,14.35, ,17.25, ,17 DEC 27,360,127.00, ,131.50, ,<empty>,3,15.57%,84.43%,<empty>,-.81,36.50%,,
,,<empty>,"9,712",85.84%,14.16%,<empty>,.27,36.30%,14.40, ,15.35, ,17 DEC 27,370,136.50, ,140.50, ,<empty>,"2,980",14.43%,85.57%,<empty>,-.82,37.04%,,

21 JAN 28  (651)  100
,,Volume,Open.Int,Prob.OTM,Prob.ITM,Size,Delta,Impl Vol,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Prob.OTM,Prob.ITM,Size,Delta,Impl Vol,,
,,<empty>,40,12.79%,87.21%,<empty>,.96,45.20%,137.00, ,140.55, ,21 JAN 28,105,2.55, ,3.35, ,<empty>,71,87.39%,12.61%,<empty>,-.04,44.98%,,
,,<empty>,284,15.36%,84.64%,<empty>,.95,46.26%,133.75, ,136.40, ,21 JAN 28,110,3.20, ,3.75, ,<empty>,496,86.02%,13.98%,<empty>,-.05,44.62%,,
,,<empty>,193,15.52%,84.48%,<empty>,.95,44.40%,128.50, ,132.50, ,21 JAN 28,115,3.10, ,4.45, ,<empty>,"1,270",85.31%,14.69%,<empty>,-.05,43.44%,,
,,<empty>,178,16.91%,83.09%,<empty>,.94,43.97%,124.50, ,128.35, ,21 JAN 28,120,4.05, ,5.10, ,<empty>,840,83.42%,16.58%,<empty>,-.06,43.60%,,
,,<empty>,180,18.55%,81.45%,<empty>,.93,43.77%,120.50, ,124.50, ,21 JAN 28,125,4.65, ,5.80, ,<empty>,429,82.00%,18.00%,<empty>,-.07,43.16%,,
,,<empty>,314,19.92%,80.08%,<empty>,.92,43.26%,116.50, ,120.50, ,21 JAN 28,130,5.10, ,6.00, ,<empty>,696,81.35%,18.65%,<empty>,-.08,41.89%,,
,,<empty>,60,21.24%,78.76%,<empty>,.91,42.66%,112.50, ,116.50, ,21 JAN 28,135,6.15, ,7.00, ,<empty>,568,79.31%,20.69%,<empty>,-.09,42.07%,,
,,<empty>,309,23.16%,76.84%,<empty>,.90,42.68%,108.50, ,113.25, ,21 JAN 28,140,6.75, ,8.35, ,<empty>,"2,783",77.51%,22.49%,<empty>,-.10,41.96%,,
,,<empty>,168,24.22%,75.78%,<empty>,.90,41.76%,105.00, ,108.60, ,21 JAN 28,145,7.10, ,9.30, ,<empty>,749,76.37%,23.63%,<empty>,-.11,41.14%,,
,,<empty>,"1,196",26.23%,73.77%,<empty>,.88,41.84%,101.70, ,105.00, ,21 JAN 28,150,8.25, ,10.50, ,<empty>,"2,737",74.43%,25.57%,<empty>,-.12,41.14%,,
,,<empty>,111,27.55%,72.45%,<empty>,.87,41.15%,97.50, ,101.50, ,21 JAN 28,155,9.65, ,11.65, ,<empty>,"1,494",72.47%,27.53%,<empty>,-.13,41.13%,,
,,<empty>,370,29.30%,70.70%,<empty>,.86,40.93%,94.00, ,98.00, ,21 JAN 28,160,11.10, ,13.00, ,<empty>,"3,144",70.47%,29.53%,<empty>,-.14,41.18%,,
,,<empty>,193,30.97%,69.03%,<empty>,.85,40.60%,90.50, ,94.50, ,21 JAN 28,165,12.35, ,13.25, ,<empty>,"2,818",69.38%,30.62%,<empty>,-.15,40.21%,,
,,<empty>,579,33.54%,66.46%,<empty>,.84,41.29%,88.20, ,91.50, ,21 JAN 28,170,13.05, ,15.10, ,<empty>,"6,450",67.68%,32.32%,<empty>,-.17,39.89%,,
,,<empty>,252,34.65%,65.35%,<empty>,.82,40.32%,84.00, ,88.00, ,21 JAN 28,175,14.85, ,16.15, ,<empty>,"1,510",65.90%,34.10%,<empty>,-.18,39.67%,,
,,<empty>,"1,006",36.61%,63.39%,<empty>,.81,40.33%,81.00, ,85.00, ,21 JAN 28,180,16.60, ,17.80, ,<empty>,"7,652",63.93%,36.07%,<empty>,-.20,39.67%,,
,,<empty>,352,38.02%,61.98%,<empty>,.80,39.67%,77.50, ,81.50, ,21 JAN 28,185,18.00, ,19.35, ,<empty>,"1,122",62.26%,37.74%,<empty>,-.21,39.32%,,
,,<empty>,669,40.25%,59.75%,<empty>,.78,40.05%,74.50, ,79.50, ,21 JAN 28,190,19.55, ,21.50, ,<empty>,"6,087",60.34%,39.66%,<empty>,-.23,39.29%,,
,,<empty>,353,41.56%,58.44%,<empty>,.77,39.27%,72.15, ,74.85, ,21 JAN 28,195,21.30, ,23.55, ,<empty>,661,58.48%,41.52%,<empty>,-.24,39.21%,,
,,<empty>,"3,306",43.66%,56.34%,<empty>,.75,39.56%,70.00, ,72.20, ,21 JAN 28,200,22.60, ,24.70, ,<empty>,"7,743",57.18%,42.82%,<empty>,-.26,38.36%,,
,,<empty>,"2,314",46.92%,53.08%,<empty>,.72,38.91%,63.15, ,67.50, ,21 JAN 28,210,26.60, ,28.95, ,<empty>,"1,349",53.56%,46.44%,<empty>,-.29,38.13%,,
,,<empty>,"3,684",50.48%,49.52%,<empty>,.69,38.88%,58.00, ,63.00, ,21 JAN 28,220,31.90, ,33.10, ,<empty>,"3,710",49.92%,50.08%,<empty>,-.32,38.11%,,
,,<empty>,"5,542",53.56%,46.44%,<empty>,.66,38.13%,53.30, ,57.05, ,21 JAN 28,230,36.55, ,38.80, ,<empty>,"6,945",46.42%,53.58%,<empty>,-.36,38.17%,,
,,<empty>,"1,829",56.75%,43.25%,<empty>,.63,37.81%,48.95, ,52.25, ,21 JAN 28,240,41.05, ,43.65, ,<empty>,"1,603",43.35%,56.65%,<empty>,-.40,37.50%,,
,,<empty>,"6,641",59.99%,40.01%,<empty>,.60,38.11%,46.20, ,47.95, ,21 JAN 28,250,47.25, ,48.85, ,<empty>,"2,114",40.19%,59.81%,<empty>,-.43,37.42%,,
,,<empty>,"2,141",62.91%,37.09%,<empty>,.57,37.97%,42.10, ,44.50, ,21 JAN 28,260,53.05, ,55.40, ,<empty>,417,37.18%,62.82%,<empty>,-.47,37.45%,,
,,<empty>,"1,210",65.66%,34.34%,<empty>,.54,37.68%,38.40, ,40.80, ,21 JAN 28,270,59.10, ,61.35, ,<empty>,"1,429",34.40%,65.60%,<empty>,-.50,37.08%,,
,,<empty>,"2,405",68.28%,31.72%,<empty>,.51,37.79%,36.00, ,37.30, ,21 JAN 28,280,64.15, ,67.90, ,<empty>,702,31.75%,68.25%,<empty>,-.55,36.28%,,
,,<empty>,"3,938",70.75%,29.25%,<empty>,.48,36.97%,31.45, ,34.10, ,21 JAN 28,290,72.40, ,75.15, ,<empty>,793,29.25%,70.75%,<empty>,-.58,36.87%,,
,,<empty>,"7,766",73.04%,26.96%,<empty>,.45,37.13%,29.70, ,31.00, ,21 JAN 28,300,79.60, ,82.05, ,<empty>,111,26.90%,73.10%,<empty>,-.61,36.63%,,
,,<empty>,"1,218",75.18%,24.82%,<empty>,.43,37.13%,27.10, ,28.75, ,21 JAN 28,310,87.35, ,89.85, ,<empty>,965,24.76%,75.24%,<empty>,-.64,36.80%,,
,,<empty>,"3,763",77.31%,22.69%,<empty>,.40,36.43%,23.60, ,26.10, ,21 JAN 28,320,94.00, ,98.00, ,<empty>,128,22.68%,77.32%,<empty>,-.68,36.39%,,
,,<empty>,"1,915",79.15%,20.85%,<empty>,.37,36.52%,21.60, ,24.25, ,21 JAN 28,330,102.00, ,106.00, ,<empty>,185,20.80%,79.20%,<empty>,-.71,36.30%,,
,,<empty>,"5,211",80.88%,19.12%,<empty>,.35,36.47%,19.65, ,22.35, ,21 JAN 28,340,110.00, ,114.50, ,<empty>,"1,140",19.06%,80.94%,<empty>,-.74,36.24%,,
,,<empty>,"9,763",82.36%,17.64%,<empty>,.33,36.79%,18.85, ,20.45, ,21 JAN 28,350,119.00, ,123.00, ,<empty>,112,17.56%,82.44%,<empty>,-.77,36.53%,,
,,<empty>,"6,179",84.03%,15.97%,<empty>,.30,36.11%,16.45, ,18.20, ,21 JAN 28,360,127.50, ,131.50, ,<empty>,55,16.03%,83.97%,<empty>,-.80,36.29%,,
,,<empty>,"44,501",85.49%,14.51%,<empty>,.28,35.79%,14.60, ,16.50, ,21 JAN 28,370,137.00, ,141.00, ,<empty>,0,15.02%,84.98%,<empty>,-.81,37.23%,,

16 JUN 28  (798)  100
,,Volume,Open.Int,Prob.OTM,Prob.ITM,Size,Delta,Impl Vol,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Prob.OTM,Prob.ITM,Size,Delta,Impl Vol,,
,,<empty>,7,16.25%,83.75%,<empty>,.95,45.30%,139.50, ,143.50, ,16 JUN 28,105,2.89, ,4.30, ,<empty>,31,85.58%,14.42%,<empty>,-.05,43.26%,,
,,<empty>,1,18.17%,81.83%,<empty>,.94,45.47%,135.50, ,140.00, ,16 JUN 28,110,2.99, ,4.75, ,<empty>,28,84.98%,15.02%,<empty>,-.05,42.04%,,
,,<empty>,164,18.84%,81.16%,<empty>,.94,44.25%,131.50, ,135.50, ,16 JUN 28,115,3.70, ,5.65, ,<empty>,261,83.11%,16.89%,<empty>,-.06,42.19%,,
,,<empty>,52,20.02%,79.98%,<empty>,.93,43.60%,127.50, ,131.50, ,16 JUN 28,120,4.50, ,6.40, ,<empty>,101,81.47%,18.53%,<empty>,-.07,42.05%,,
,,<empty>,6,22.11%,77.89%,<empty>,.92,43.88%,123.50, ,128.50, ,16 JUN 28,125,5.20, ,7.25, ,<empty>,67,79.95%,20.05%,<empty>,-.07,41.76%,,
,,<empty>,28,23.50%,76.50%,<empty>,.91,43.42%,120.00, ,124.40, ,16 JUN 28,130,6.00, ,8.15, ,<empty>,"2,553",78.38%,21.62%,<empty>,-.08,41.49%,,
,,<empty>,4,24.23%,75.77%,<empty>,.91,42.27%,116.00, ,120.10, ,16 JUN 28,135,6.95, ,9.15, ,<empty>,27,76.69%,23.31%,<empty>,-.09,41.33%,,
,,<empty>,51,25.92%,74.08%,<empty>,.90,42.10%,112.50, ,116.50, ,16 JUN 28,140,7.75, ,9.45, ,<empty>,"1,085",75.80%,24.20%,<empty>,-.10,40.36%,,
,,<empty>,63,27.59%,72.41%,<empty>,.89,41.91%,109.00, ,113.00, ,16 JUN 28,145,9.25, ,10.55, ,<empty>,167,73.77%,26.23%,<empty>,-.11,40.52%,,
,,<empty>,99,29.51%,70.49%,<empty>,.88,41.97%,105.50, ,110.00, ,16 JUN 28,150,10.65, ,11.85, ,<empty>,692,71.81%,28.19%,<empty>,-.12,40.60%,,
,,<empty>,29,30.95%,69.05%,<empty>,.87,41.53%,102.00, ,106.45, ,16 JUN 28,155,11.30, ,13.90, ,<empty>,65,69.99%,30.01%,<empty>,-.14,40.55%,,
,,<empty>,54,32.52%,67.48%,<empty>,.86,41.23%,98.50, ,103.20, ,16 JUN 28,160,13.05, ,15.00, ,<empty>,"1,614",68.18%,31.82%,<empty>,-.15,40.49%,,
,,<empty>,24,34.05%,65.95%,<empty>,.85,40.89%,95.50, ,99.50, ,16 JUN 28,165,13.80, ,16.70, ,<empty>,162,66.70%,33.30%,<empty>,-.16,40.08%,,
,,<empty>,46,35.35%,64.65%,<empty>,.83,40.31%,92.00, ,96.00, ,16 JUN 28,170,15.60, ,18.15, ,<empty>,"1,652",64.87%,35.13%,<empty>,-.17,40.06%,,
,,<empty>,41,37.36%,62.64%,<empty>,.82,40.51%,89.00, ,93.50, ,16 JUN 28,175,17.20, ,19.65, ,<empty>,164,63.21%,36.79%,<empty>,-.19,39.87%,,
,,<empty>,73,38.79%,61.21%,<empty>,.81,40.08%,86.00, ,90.00, ,16 JUN 28,180,18.35, ,20.65, ,<empty>,"2,010",62.05%,37.95%,<empty>,-.20,39.09%,,
,,<empty>,53,40.39%,59.61%,<empty>,.80,39.85%,83.00, ,87.00, ,16 JUN 28,185,20.05, ,23.00, ,<empty>,675,60.11%,39.89%,<empty>,-.21,39.25%,,
,,<empty>,72,41.93%,58.07%,<empty>,.78,39.56%,80.00, ,84.00, ,16 JUN 28,190,21.85, ,24.75, ,<empty>,340,58.47%,41.53%,<empty>,-.23,39.06%,,
,,<empty>,130,43.94%,56.06%,<empty>,.77,39.93%,77.50, ,82.00, ,16 JUN 28,195,23.80, ,26.15, ,<empty>,146,56.98%,43.02%,<empty>,-.24,38.70%,,
,,<empty>,643,44.91%,55.09%,<empty>,.76,38.91%,74.50, ,77.70, ,16 JUN 28,200,26.35, ,27.90, ,<empty>,239,55.22%,44.78%,<empty>,-.26,38.72%,,
,,<empty>,260,48.52%,51.48%,<empty>,.73,39.27%,70.15, ,73.05, ,16 JUN 28,210,31.00, ,32.80, ,<empty>,133,51.70%,48.30%,<empty>,-.29,38.94%,,
,,<empty>,508,51.28%,48.72%,<empty>,.70,38.50%,65.15, ,67.00, ,16 JUN 28,220,34.35, ,37.25, ,<empty>,283,48.92%,51.08%,<empty>,-.32,38.13%,,
,,<empty>,495,54.51%,45.49%,<empty>,.68,38.75%,59.60, ,64.50, ,16 JUN 28,230,39.60, ,41.80, ,<empty>,294,45.89%,54.11%,<empty>,-.35,37.91%,,
,,<empty>,828,57.30%,42.70%,<empty>,.65,38.39%,55.55, ,59.50, ,16 JUN 28,240,44.85, ,47.55, ,<empty>,157,42.89%,57.11%,<empty>,-.38,37.92%,,
,,<empty>,"3,431",59.98%,40.02%,<empty>,.62,38.03%,51.00, ,55.50, ,16 JUN 28,250,50.65, ,53.10, ,<empty>,226,40.08%,59.92%,<empty>,-.41,37.82%,,
,,<empty>,408,62.63%,37.37%,<empty>,.59,37.94%,48.30, ,50.85, ,16 JUN 28,260,56.35, ,59.05, ,<empty>,64,37.44%,62.56%,<empty>,-.45,37.61%,,
,,<empty>,446,65.12%,34.88%,<empty>,.57,37.76%,44.00, ,48.00, ,16 JUN 28,270,62.25, ,65.45, ,<empty>,220,34.93%,65.07%,<empty>,-.48,37.43%,,
,,<empty>,204,67.46%,32.54%,<empty>,.54,37.34%,40.95, ,43.70, ,16 JUN 28,280,68.80, ,71.70, ,<empty>,23,32.55%,67.45%,<empty>,-.51,37.24%,,
